fake_author_ID,ctrl_obs_cat,ctrl_obs_2cat,acadmic_age,first_gender,second_gender,third_gender,mobility_status2,continent,WB_region,un_subregion,continent_new,un_subregion_new,WB_region_new
211,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
212,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
213,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
214,top5-top10_oxq1,Others,19,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
215,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
216,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
217,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
218,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
219,top5-top10_oxq1,Others,21,Female,Female,Female,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
220,top1_oxq1,Talents,17,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
221,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
222,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
223,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
224,top1_oxq1,Talents,14,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
225,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
226,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
227,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
228,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
229,top1_oxq1,Talents,18,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
230,top5-top10_oxq1,Others,18,Male,Female,Unknown,Non mobile,Americas,North America,Northern America,USA,USA,USA
231,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
232,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
233,top1_oxq1,Talents,17,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
234,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
235,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
236,top5-top10_oxq1,Others,8,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
237,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
238,top1_oxq1,Talents,19,Female,Female,Female,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
239,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
240,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
241,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
242,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
243,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
244,top5-top10_oxq1,Others,22,Female,Male,Male,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
245,top5-top10_oxq1,Others,16,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
246,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
247,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
248,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
249,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
250,top5-top10_oxq1,Others,12,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
251,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
252,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
253,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
254,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
255,top1_oxq1,Talents,15,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
256,top1_oxq1,Talents,18,Male,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
257,top5-top10_oxq1,Others,14,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
258,top5-top10_oxq1,Others,14,Female,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
259,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
260,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
261,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
262,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
263,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
264,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
265,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
266,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
267,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
268,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
269,top5-top10_oxq1,Others,17,Female,Unknown,Unknown,Internal,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
270,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
271,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
272,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
273,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
274,top5-top10_oxq1,Others,19,Female,Female,Female,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
275,top5-top10_oxq1,Others,12,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
276,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
277,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
278,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
279,top5-top10_oxq1,Others,17,Female,Female,Unknown,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
280,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
281,top5-top10_oxq1,Others,18,Male,Unknown,Unknown,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
282,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
283,top1_oxq1,Talents,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
284,top1_oxq1,Talents,13,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
285,top5-top10_oxq1,Others,14,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
286,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
287,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
288,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
289,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
290,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
291,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
292,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
293,top1_oxq1,Talents,16,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
294,top5-top10_oxq1,Others,17,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
295,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
296,top5-top10_oxq1,Others,18,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
297,top1_oxq1,Talents,13,Male,Male,Unknown,Internal,Americas,North America,Northern America,USA,USA,USA
298,top5-top10_oxq1,Others,12,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
299,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
300,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Asia,Middle East & North Africa,Western Asia,Asia,Western Asia,Middle East & North Africa
301,top1_oxq1,Talents,14,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
302,top1_oxq1,Talents,10,Male,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
303,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
304,top5-top10_oxq1,Others,19,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
305,top5-top10_oxq1,Others,10,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
306,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
307,top5-top10_oxq1,Others,17,Female,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
308,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
309,top5-top10_oxq1,Others,13,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
310,top1_oxq1,Talents,17,Male,Male,Male,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
311,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
312,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
313,top1_oxq1,Talents,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
314,top1_oxq1,Talents,16,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
315,top5-top10_oxq1,Others,13,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
316,top5-top10_oxq1,Others,16,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
317,top1_oxq1,Talents,22,Female,Female,Female,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
318,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
319,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
320,top5-top10_oxq1,Others,8,Female,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
321,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
322,top5-top10_oxq1,Others,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
323,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
324,top1_oxq1,Talents,22,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
325,top5-top10_oxq1,Others,21,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
326,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
327,top5-top10_oxq1,Others,9,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
328,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
329,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
330,top5-top10_oxq1,Others,23,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
331,top1_oxq1,Talents,17,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
332,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
333,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
334,top1_oxq1,Talents,18,Male,Female,Female,Non mobile,Asia,East Asia & Pacific,South-eastern Asia,Asia,South-eastern Asia,East Asia & Pacific
335,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
336,top1_oxq1,Talents,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
337,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
338,top5-top10_oxq1,Others,18,Male,Female,Unknown,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
339,top5-top10_oxq1,Others,18,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
340,top5-top10_oxq1,Others,17,Male,Male,Male,Internal,Americas,North America,Northern America,Americas,Northern America,North America
341,top1_oxq1,Talents,15,Male,Male,Male,Internal,Americas,North America,Northern America,Americas,Northern America,North America
342,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
343,top5-top10_oxq1,Others,10,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
344,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
345,top1_oxq1,Talents,2,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
346,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
347,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
348,top1_oxq1,Talents,18,Female,Male,Male,Internal,Americas,North America,Northern America,Americas,Northern America,North America
349,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
350,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
351,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
352,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
353,top5-top10_oxq1,Others,22,Male,Male,Male,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
354,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
355,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
356,top5-top10_oxq1,Others,14,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
357,top5-top10_oxq1,Others,21,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
358,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
359,top5-top10_oxq1,Others,4,Female,Male,Unknown,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
360,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
361,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
